--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,WS,Draft Team,Round,Pick,Draft Year,College,From,To,Age,G,GS,AS,WS,ORtg,DRtg,OWS,DWS,WS/48,OBPM,DBPM,BPM,VORP,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Pos,Team,Player-additional
1182,Marcus Paige,0.0,NJN,2,55,2016,North Carolina,2017-18,2017-18,24,5,0,0,0.0,96,114,0.0,0.0,-0.006,-5.6,-3.2,-8.8,0.0,9.1,0.0,15.7,7.7,16.1,0.0,0.0,0.0,23.0,G,CHO,paigema01
1183,Chris Owens,0.0,MIL,2,48,2002,Texas,2002-03,2002-03,23,1,0,0,0.0,95,117,0.0,0.0,-0.032,3.6,-4.2,-0.5,0.0,20.1,19.0,0.0,9.4,0.0,0.0,0.0,25.0,30.0,F,MEM,owensch01
1184,Vince Edwards,0.0,UTA,2,52,2018,Purdue,2018-19,2018-19,22,2,0,0,0.0,95,118,0.0,0.0,-0.014,-1.6,-4.8,-6.4,0.0,3.8,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,F,HOU,edwarvi01
1185,Ken Johnson,0.0,MIA,2,49,2001,Ohio State,2002-03,2002-03,24,16,0,0,0.0,76,100,-0.2,0.2,-0.002,-7.2,0.3,-6.8,-0.2,6.1,2.9,21.3,11.8,0.0,0.4,6.0,13.1,13.8,F-C,MIA,johnske03
1186,Justin Wright-Foreman,0.0,UTA,2,53,2019,Hofstra,2019-20,2019-20,22,4,0,0,0.0,93,110,-0.1,0.1,-0.008,-7.0,-2.0,-9.0,-0.1,8.8,0.0,11.8,6.1,23.0,2.2,0.0,12.1,24.1,G,UTA,wrighju02
1187,Tito Maddox,0.0,HOU,2,38,2002,Fresno State,2002-03,2002-03,21,9,0,0,0.0,80,95,-0.1,0.1,-0.011,-5.2,3.8,-1.4,0.0,11.2,3.4,19.3,11.5,22.8,4.6,2.0,16.2,24.4,G,HOU,maddoti01
1188,Taelon Peter,0.0,IND,2,54,2025,Liberty,2025-26,2025-26,23,38,0,0,0.0,98,118,-0.4,0.4,-0.001,-4.1,-0.4,-4.6,-0.3,8.6,2.2,11.1,6.5,11.2,2.5,0.7,14.1,16.6,G,IND,peterta01
1189,Petr Cornelie,0.0,DEN,2,53,2016,,2021-22,2021-22,26,13,0,0,0.0,93,111,-0.1,0.0,-0.015,-6.1,-2.7,-8.8,-0.1,9.6,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24.0,F,DEN,cornepe01
1190,Jerome Beasley,0.0,MIA,2,33,2003,North Dakota,2003-04,2003-04,23,2,0,0,0.0,72,104,0.0,0.0,-0.117,-1.8,-3.4,-5.2,0.0,5.9,0.0,23.6,11.7,0.0,0.0,0.0,0.0,28.2,F,MIA,beaslje01
1191,Stephen Zimmerman,0.0,ORL,2,41,2016,UNLV,2016-17,2016-17,20,19,0,0,0.0,86,108,-0.1,0.1,-0.005,-6.6,-1.7,-8.3,-0.2,7.3,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,C,ORL,zimmest01
1192,Jamison Brewer,0.0,IND,2,41,2001,Auburn,2001-02,2004-05,21-24,54,1,0,0.0,85,105,-0.5,0.5,-0.001,-3.3,0.9,-2.4,0.0,7.0,3.7,8.7,6.2,18.6,2.2,0.3,23.1,13.6,G,INDNYK,breweja01
1193,Damion James,0.0,ATL,1,24,2010,Texas,2010-11,2013-14,23-26,39,17,0,0.0,86,106,-0.7,0.7,-0.001,-4.5,0.8,-3.7,-0.3,8.5,4.6,20.2,12.2,6.6,2.0,2.5,18.7,15.1,G-F,BRKNJNSAS,jamesda01
1194,Bronny James,0.0,LAL,2,55,2024,Southern California,2024-25,2025-26,20-21,69,2,0,0.0,97,117,-0.5,0.5,-0.002,-4.2,-1.0,-5.2,-0.5,8.4,1.9,6.4,4.2,17.6,2.5,1.2,16.6,18.1,G,LAL,jamesbr02
1195,Pape Sy,0.0,ATL,2,53,2010,,2010-11,2010-11,22,3,0,0,0.0,86,108,0.0,0.0,-0.047,-3.5,-2.5,-6.0,0.0,9.2,11.6,5.7,8.6,14.5,2.6,0.0,29.1,23.3,F,ATL,sypa01
1196,David Johnson,0.0,TOR,2,47,2021,Louisville,2021-22,2021-22,20,2,0,0,0.0,0,120,0.0,0.0,-0.495,-19.0,-8.7,-27.7,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,G,TOR,johnsda08
1197,Arnoldas Kulboka,0.0,CHA,2,55,2018,,2021-22,2021-22,24,2,0,0,0.0,0,123,0.0,0.0,-0.217,-14.7,-7.1,-21.8,0.0,-10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,F,CHO,kulboar01
1198,Royce White,0.0,HOU,1,16,2012,Iowa State,2013-14,2013-14,22,3,0,0,0.0,0,117,0.0,0.0,-0.121,-12.5,-4.5,-16.9,0.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,F,SAC,whitero03
1199,Jamaal Franklin,0.0,MEM,2,41,2013,San Diego State,2013-14,2014-15,22-23,24,0,0,0.0,85,106,-0.2,0.2,-0.006,-5.9,0.0,-5.9,-0.2,4.7,3.3,13.6,8.4,7.5,1.2,1.4,25.1,14.7,G,DENMEM,frankja01
1200,Slavko Vraneš,0.0,NYK,2,39,2003,,2003-04,2003-04,21,1,0,0,0.0,0,114,0.0,0.0,-0.371,-19.8,-6.4,-26.2,0.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,C,POR,vranesl01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Stathead</a>: <a href="https://www.sports-reference.com/stathead/basketball/player-season-finder.cgi?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Found with Stathead. See Full Results.</a><br>Generated 5/5/2026.--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,WS,Draft Team,Round,Pick,Draft Year,College,From,To,Age,G,GS,AS,WS,ORtg,DRtg,OWS,DWS,WS/48,OBPM,DBPM,BPM,VORP,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Pos,Team,Player-additional
1201,Taylor Griffin,0.0,PHO,2,48,2009,Oklahoma,2009-10,2009-10,23,8,0,0,0.0,87,113,0.0,0.0,-0.039,-6.2,-1.9,-8.1,-0.1,5.2,0.0,6.7,3.5,4.3,0.0,4.4,7.8,17.6,F,PHO,griffta01
1202,Max Shulga,0.0,ORL,2,57,2025,VCU,2025-26,2025-26,23,11,1,0,0.0,85,116,-0.1,0.0,-0.038,-10.9,-0.5,-11.5,-0.1,0.2,9.4,9.0,9.2,6.8,1.4,0.0,25.3,14.3,G,BOS,shulgma01
1203,Cassius Stanley,0.0,IND,2,54,2020,Duke,2020-21,2021-22,21-22,33,1,0,0.0,96,116,-0.2,0.2,-0.006,-5.7,-2.1,-7.9,-0.4,7.1,5.6,11.7,8.5,2.9,1.2,1.4,6.7,18.0,G,DETIND,stanlca01
1204,Robert Archibald,0.0,MEM,2,32,2002,Illinois,2002-03,2003-04,22-23,44,3,0,0.0,78,101,-0.5,0.4,-0.004,-7.2,1.0,-6.1,-0.3,4.9,9.4,14.7,12.0,7.5,2.4,1.3,18.6,13.1,F,MEMORLPHOTOR,archiro01
1205,Marko Simonovic,0.0,CHI,2,44,2020,,2021-22,2022-23,22-23,16,0,0,0.0,94,115,-0.1,0.0,-0.026,-7.7,-4.6,-12.3,-0.1,6.4,12.4,12.2,12.3,0.0,0.9,1.6,6.7,23.8,C,CHI,simonma01
1206,Anton Watson,0.0,BOS,2,54,2024,Gonzaga,2024-25,2024-25,24,9,0,0,0.0,86,115,-0.1,0.0,-0.070,-8.3,-1.8,-10.1,0.0,5.9,5.3,10.3,7.8,12.8,2.3,0.0,18.2,21.7,F,NYK,watsoan02
1207,Luis Flores,0.0,HOU,2,55,2004,Manhattan,2004-05,2004-05,23,16,0,0,0.0,93,112,-0.1,0.0,-0.020,-2.1,-2.7,-4.8,0.0,10.1,1.5,3.0,2.2,24.5,1.3,0.0,26.9,23.5,G,DENGSW,florelu01
1208,Marcus Williams,0.0,NJN,1,22,2006,Connecticut,2006-07,2009-10,21-24,203,10,0,0.0,94,110,-2.0,2.0,-0.001,-1.5,-1.7,-3.3,-1.0,11.0,2.1,11.5,6.8,30.4,1.5,0.2,19.8,21.9,G,GSWMEMNJN,willima03
1209,Tristen Newton,0.0,IND,2,49,2024,Connecticut,2024-25,2025-26,23-24,9,0,0,0.0,88,111,-0.1,0.0,-0.069,-5.9,-2.3,-8.2,0.0,10.6,16.1,11.7,13.9,8.8,3.5,0.0,9.6,31.6,G,HOUINDMIN,newtotr01
1210,Tyrell Terry,0.0,DAL,2,31,2020,Stanford,2020-21,2021-22,20-21,13,0,0,0.0,79,109,-0.1,0.1,-0.035,-7.3,2.6,-4.8,0.0,6.7,0.0,11.1,5.6,13.3,4.2,0.0,9.8,15.2,G,DALMEM,terryty01
1211,Peter John Ramos,0.0,WAS,2,32,2004,,2004-05,2004-05,19,6,0,0,0.0,80,109,-0.1,0.0,-0.108,-7.7,-2.3,-10.0,0.0,8.2,5.4,17.5,11.2,0.0,0.0,3.7,21.6,30.3,C,WAS,ramospe01
1212,Nikola Topić,0.0,OKC,1,12,2024,,2025-26,2025-26,20,10,2,0,0.0,94,112,-0.3,0.2,-0.014,-5.3,-3.2,-8.4,-0.3,8.1,4.9,7.8,6.4,36.5,1.5,0.0,32.0,21.2,G,OKC,topicni01
1213,Tyler Bey,0.0,PHI,2,36,2020,Colorado,2020-21,2020-21,22,18,0,0,0.0,91,116,-0.1,0.0,-0.033,-5.5,-3.9,-9.5,-0.1,5.9,12.5,16.9,14.7,5.6,0.0,1.3,11.0,16.9,F,DAL,beyty01
1214,Paul Zipser,0.0,CHI,2,48,2016,,2016-17,2017-18,22-23,98,30,0,0.0,90,110,-1.5,1.4,-0.001,-4.9,-0.4,-5.2,-1.4,6.1,1.8,15.1,8.3,7.0,1.0,1.6,14.6,14.8,G-F,CHI,zipsepa01
1215,Noa Essengue,-0.1,CHI,1,12,2025,,2025-26,2025-26,19,2,0,0,-0.1,0,109,-0.1,0.0,-0.417,-20.7,-3.0,-23.7,0.0,-11.9,0.0,0.0,0.0,0.0,7.8,0.0,0.0,20.8,F,CHI,essenno01
1216,Walter Sharpe,-0.1,OKC,2,32,2008,UAB,2008-09,2008-09,22,8,0,0,-0.1,71,105,-0.1,0.0,-0.131,-9.1,-1.1,-10.1,0.0,4.8,0.0,18.0,8.9,0.0,0.0,7.7,0.0,28.3,F,DET,sharpwa01
1217,Vassilis Spanoulis,-0.1,DAL,2,50,2004,,2006-07,2006-07,24,31,0,0,-0.1,86,104,-0.4,0.4,-0.010,-6.0,0.1,-5.9,-0.3,5.4,2.1,7.1,4.7,15.9,1.4,0.3,24.3,20.5,G,HOU,spanova01
1218,Jahmi'us Ramsey,-0.1,SAC,2,43,2020,Texas Tech,2020-21,2023-24,19-22,39,1,0,-0.1,99,119,-0.2,0.1,-0.008,-3.5,-1.9,-5.4,-0.3,9.5,3.1,11.2,7.1,8.6,1.7,0.5,9.2,20.0,G,SACTOR,ramseja01
1219,Ace Bailey,-0.1,UTA,1,5,2025,Rutgers,2025-26,2025-26,19,72,61,0,-0.1,105,124,-0.4,0.3,-0.001,-1.9,-2.5,-4.4,-1.2,11.6,5.5,11.0,8.2,9.7,1.4,2.4,10.3,21.4,G-F,UTA,baileac01
1220,Amari Bailey,-0.1,CHA,2,41,2023,UCLA,2023-24,2023-24,19,10,0,0,-0.1,96,122,-0.1,0.0,-0.044,-5.2,-3.1,-8.3,-0.1,9.7,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,G,CHO,baileam01
1221,Quincy Miller,-0.1,DEN,2,38,2012,Baylor,2012-13,2014-15,20-22,69,16,0,-0.1,88,107,-1.0,0.9,-0.003,-3.6,-0.3,-3.9,-0.5,8.4,4.7,14.9,9.8,5.8,1.6,2.9,13.8,17.8,F,DENDETSAC,millequ01
1222,Patrick Ewing,-0.1,SAC,2,43,2008,Georgetown,2010-11,2010-11,26,7,0,0,-0.1,64,109,-0.1,0.0,-0.158,-5.6,-3.4,-9.1,0.0,0.6,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,F,NOH,ewingpa02
1223,Jay Scrubb,-0.1,NJN,2,55,2020,Logan (IL) College,2020-21,2022-23,20-22,24,1,0,-0.1,90,111,-0.4,0.3,-0.014,-5.5,-1.1,-6.6,-0.3,8.8,1.9,14.6,8.4,6.2,2.1,1.1,15.0,21.2,G-F,LACORL,scrubja01
1224,Marcus Williams,-0.1,SAS,2,33,2007,Arizona,2007-08,2008-09,21-22,13,0,0,-0.1,78,106,-0.1,0.0,-0.084,-3.4,-2.0,-5.4,0.0,10.4,11.8,23.8,17.8,13.6,1.3,1.9,0.0,26.2,F,LACSAS,willima04
1225,Jarrett Culver,-0.1,PHO,1,6,2019,Texas Tech,2019-20,2022-23,20-23,144,43,0,-0.1,95,113,-2.1,2.1,-0.001,-3.9,-0.6,-4.5,-1.6,9.3,5.3,12.2,8.6,10.0,1.9,1.8,11.9,19.1,G,ATLMEMMIN,culveja01
1226,Tibor Pleiß,-0.1,NJN,2,31,2010,,2015-16,2015-16,26,12,0,0,-0.1,82,106,-0.2,0.1,-0.041,-10.0,-1.6,-11.6,-0.2,3.5,8.6,12.8,10.7,4.0,0.6,2.1,23.6,19.1,C,UTA,pleisti01
1227,Drake Powell,-0.1,ATL,1,22,2025,North Carolina,2025-26,2025-26,20,63,24,0,-0.1,102,122,-0.5,0.5,-0.003,-4.6,-1.3,-6.0,-1.3,7.3,1.8,8.4,4.9,10.3,1.3,1.0,13.3,14.9,G-F,BRK,poweldr01
1228,Erik Murphy,-0.1,CHI,2,49,2013,Florida,2013-14,2013-14,23,24,0,0,-0.1,58,103,-0.2,0.1,-0.055,-9.0,0.3,-8.6,-0.1,0.2,3.7,10.8,7.3,4.9,0.0,5.0,13.3,11.2,F,CHI,murpher01
1229,Trevor Keels,-0.1,NYK,2,42,2022,Duke,2022-23,2025-26,19-22,11,0,0,-0.1,74,114,-0.1,0.0,-0.150,-8.7,-5.3,-14.0,-0.1,3.1,0.0,18.7,9.3,0.0,2.0,0.0,0.0,28.7,G,MIANYK,keelstr01
1230,Cameron Bairstow,-0.1,CHI,2,49,2014,New Mexico,2014-15,2015-16,24-25,36,3,0,-0.1,83,105,-0.3,0.2,-0.021,-6.8,-1.3,-8.1,-0.3,5.0,6.6,16.1,11.4,6.2,1.2,1.7,10.5,17.7,F-C,CHI,bairsca01
1231,Marial Shayok,-0.1,PHI,2,54,2019,Iowa State,2019-20,2019-20,24,4,0,0,-0.1,75,110,-0.1,0.0,-0.130,-9.3,-3.7,-13.0,-0.1,1.4,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,G,PHI,shayoma01
1232,Damien Inglis,-0.1,MIL,2,31,2014,,2015-16,2015-16,20,20,1,0,-0.1,81,107,-0.2,0.2,-0.024,-4.9,-0.6,-5.6,-0.1,6.7,1.5,21.1,11.4,9.0,2.0,1.6,21.4,14.9,F,MIL,inglida01
1233,Yaroslav Korolev,-0.1,LAC,1,12,2005,,2005-06,2006-07,18-19,34,0,0,-0.1,84,107,-0.2,0.2,-0.024,-4.4,-0.8,-5.2,-0.1,5.6,4.3,6.7,5.6,11.6,1.9,0.0,11.7,16.5,F,LAC,korolya01
1234,Michael Gbinije,-0.1,DET,2,49,2016,Syracuse,2016-17,2016-17,24,9,0,0,-0.1,64,114,-0.1,0.0,-0.136,-9.2,-2.9,-12.1,-0.1,-2.1,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,G,DET,gbinimi01
1235,Kevin Hervey,-0.1,OKC,2,57,2018,UT Arlington,2019-20,2019-20,23,10,0,0,-0.1,78,109,-0.2,0.1,-0.085,-4.0,-1.1,-5.1,0.0,5.0,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,F,OKC,herveke01
1236,Omar Cook,-0.1,ORL,2,32,2001,St. John's (NY),2003-04,2004-05,22-23,22,0,0,-0.1,85,105,-0.3,0.2,-0.021,-3.8,1.0,-2.7,0.0,9.0,2.7,4.4,3.5,33.6,4.1,0.3,23.0,15.2,G,PORTOR,cookom01
1237,Keyontae Johnson,-0.1,OKC,2,50,2023,Kansas State,2023-24,2023-24,23,9,0,0,-0.1,78,118,-0.1,0.1,-0.068,-7.5,-2.2,-9.8,-0.1,1.6,7.0,9.8,8.4,7.2,0.7,0.0,20.0,13.1,F,OKC,johnske08
1238,Pavel Podkolzin,-0.1,UTA,1,21,2004,,2004-05,2005-06,20-21,6,0,0,-0.1,44,100,-0.1,0.0,-0.163,-14.3,-0.7,-15.0,-0.1,-2.8,0.0,37.4,19.0,0.0,0.0,2.7,42.0,15.7,C,DAL,podkopa01
1239,Ben Bentil,-0.1,BOS,2,51,2016,Providence,2016-17,2016-17,21,3,0,0,-0.1,0,111,-0.1,0.0,-0.473,-19.7,-6.2,-25.9,-0.1,-17.6,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,F,DAL,bentibe01
1240,Luke Travers,-0.1,CLE,2,56,2022,,2024-25,2025-26,23-24,24,0,0,-0.1,87,113,-0.3,0.3,-0.025,-5.9,-0.3,-6.2,-0.2,6.4,9.9,15.2,12.6,10.6,2.0,2.5,15.3,15.9,G,CLE,travelu01
1241,Seth Lundy,-0.1,ATL,2,46,2023,Penn State,2023-24,2023-24,23,9,0,0,-0.1,82,124,-0.1,0.0,-0.092,-7.7,-5.0,-12.7,-0.1,0.0,2.0,13.1,7.3,0.0,0.0,0.0,5.1,15.8,G-F,ATL,lundyse01
1242,Taurean Green,-0.1,POR,2,52,2007,Florida,2007-08,2007-08,21,17,0,0,-0.1,84,109,-0.2,0.1,-0.066,-5.3,-2.2,-7.5,-0.1,7.0,0.0,14.9,7.6,22.3,1.4,0.0,22.9,24.3,G,DENPOR,greenta01
1243,Diamond Stone,-0.1,NOH,2,40,2016,Maryland,2016-17,2016-17,19,7,0,0,-0.1,69,108,-0.1,0.0,-0.211,-14.9,-5.9,-20.8,-0.1,-1.2,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,C,LAC,stonedi01
1244,Georgios Kalaitzakis,-0.1,IND,2,60,2021,,2021-22,2021-22,23,13,4,0,-0.1,91,113,-0.3,0.2,-0.024,-5.1,-1.9,-7.0,-0.3,8.6,3.0,7.3,5.1,8.8,2.5,0.9,20.0,20.2,G-F,MILOKC,kalaige01
1245,Deividas Sirvydis,-0.1,DAL,2,37,2019,,2020-21,2021-22,20-21,23,0,0,-0.1,82,112,-0.3,0.2,-0.032,-5.3,-0.6,-5.9,-0.2,4.7,0.0,24.7,12.1,5.3,1.5,0.6,8.7,15.7,G-F,DET,sirvyde01
1246,Will Blalock,-0.1,DET,2,60,2006,Iowa State,2006-07,2006-07,23,14,0,0,-0.1,80,108,-0.3,0.1,-0.032,-5.3,-0.6,-5.8,-0.2,4.5,4.3,6.4,5.4,14.9,1.7,0.0,26.9,12.8,G,DET,blalowi01
1247,Nick Johnson,-0.1,HOU,2,42,2014,Arizona,2014-15,2014-15,22,28,0,0,-0.1,84,106,-0.4,0.2,-0.020,-5.6,-0.9,-6.5,-0.3,4.8,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,G,HOU,johnsni01
1248,Malachi Richardson,-0.1,CHA,1,22,2016,Syracuse,2016-17,2018-19,21-23,70,4,0,-0.1,93,113,-0.4,0.3,-0.009,-4.8,-1.3,-6.1,-0.7,6.2,1.8,11.0,6.3,5.7,1.3,0.3,11.1,16.7,G,SACTOR,richama01
1249,George King,-0.1,PHO,2,59,2018,Colorado,2018-19,2021-22,25-28,5,0,0,-0.1,17,112,-0.1,0.0,-0.225,-14.0,-3.2,-17.2,-0.1,-8.9,0.0,26.8,13.3,0.0,0.0,0.0,14.5,12.4,G-F,DALPHO,kingge03
1250,Tyler Honeycutt,-0.1,SAC,2,35,2011,UCLA,2011-12,2012-13,21-22,24,0,0,-0.1,81,109,-0.2,0.1,-0.049,-3.7,-1.4,-5.1,-0.1,8.1,5.4,17.5,11.2,10.9,1.7,2.5,15.5,16.4,F,SAC,honeyty01
1251,Mike Smith,-0.1,WAS,2,35,2000,Louisiana–Monroe,2000-01,2000-01,24,17,0,0,-0.1,88,110,-0.1,0.0,-0.033,-1.6,-2.5,-4.2,-0.1,8.1,6.4,7.9,7.2,9.0,1.4,1.2,9.6,18.1,F,WAS,smithmi03
1252,Armon Johnson,-0.1,POR,2,34,2010,Nevada,2010-11,2011-12,21-22,47,0,0,-0.1,92,110,-0.3,0.2,-0.015,-2.8,-1.3,-4.1,-0.2,10.4,3.5,11.5,7.4,24.4,1.3,0.2,22.0,23.2,G,NJNPOR,johnsar02
1253,DaJuan Summers,-0.1,DET,2,35,2009,Georgetown,2009-10,2012-13,22-25,83,7,0,-0.1,94,113,-0.4,0.3,-0.008,-3.9,-1.9,-5.8,-0.8,7.1,3.4,8.9,6.0,5.7,1.2,0.8,11.1,19.0,F,DETLACNOH,summeda01
1254,Didi Louzada,-0.1,ATL,2,35,2019,,2020-21,2021-22,21-22,12,1,0,-0.1,90,119,-0.2,0.0,-0.034,-5.2,-2.9,-8.1,-0.3,4.2,3.5,8.6,5.9,5.7,1.0,1.1,14.6,12.7,G,NOPPOR,louzama01
1255,Sun Yue,-0.1,LAL,2,40,2007,,2008-09,2008-09,23,10,0,0,-0.1,53,108,-0.2,0.0,-0.226,-17.2,-2.3,-19.4,-0.1,-8.6,0.0,0.0,0.0,9.8,1.8,2.8,21.4,22.0,G,LAL,yuesu01
1256,Cheikh Samb,-0.1,LAL,2,51,2006,,2007-08,2008-09,23-24,22,0,0,-0.1,71,102,-0.3,0.2,-0.056,-7.6,-1.6,-9.1,-0.2,7.1,13.1,18.4,15.8,1.3,1.8,8.0,9.1,17.4,C,DENDETLACNYK,sambch01
1257,Grant Jerrett,-0.1,POR,2,40,2013,Arizona,2014-15,2014-15,21,8,0,0,-0.1,69,103,-0.2,0.1,-0.128,-10.0,-0.9,-10.8,-0.1,1.5,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,F,OKCUTA,jerregr01
1258,Robert Woodard II,-0.1,MEM,2,40,2020,Mississippi State,2020-21,2021-22,21-22,25,0,0,-0.1,84,115,-0.2,0.1,-0.077,-4.7,-3.1,-7.7,-0.1,7.5,11.2,23.1,17.1,7.6,0.6,3.9,4.7,21.0,F,SAC,woodaro01
1259,Kris Joseph,-0.1,BOS,2,51,2012,Syracuse,2012-13,2012-13,24,10,0,0,-0.1,57,104,-0.2,0.1,-0.127,-8.7,-1.2,-9.9,-0.1,0.6,2.3,12.9,7.7,2.8,3.0,0.0,10.2,17.0,F,BOSBRK,josepkr01
1260,Dariq Whitehead,-0.1,NJN,1,22,2023,Duke,2023-24,2025-26,19-21,28,2,0,-0.1,98,120,-0.4,0.2,-0.015,-2.6,-3.1,-5.7,-0.4,8.9,1.4,12.9,7.0,8.1,1.1,0.4,11.1,21.2,F,BRKMEM,whiteda01
1261,Aleksej Pokusevski,-0.2,MIN,1,17,2020,,2020-21,2023-24,19-22,168,65,0,-0.2,94,112,-4.0,3.8,-0.002,-3.0,-0.1,-3.1,-1.0,10.5,5.0,19.1,11.9,14.1,1.3,3.6,16.3,19.5,F,CHOOKC,pokusal01
1262,Peyton Siva,-0.2,DET,2,56,2013,Louisville,2013-14,2013-14,23,24,0,0,-0.2,88,112,-0.2,0.1,-0.032,-5.3,-1.1,-6.4,-0.2,5.7,0.9,6.2,3.4,21.0,2.0,0.4,22.1,15.6,G,DET,sivape01
1263,Roko Ukić,-0.2,TOR,2,41,2005,,2008-09,2009-10,24-25,85,0,0,-0.2,94,112,-0.7,0.5,-0.007,-3.0,-1.3,-4.3,-0.6,10.0,3.2,6.0,4.6,26.5,1.6,0.2,14.6,21.0,G,MILTOR,ukicro01
1264,Ernest Brown,-0.2,MIA,2,52,2000,Indian Hills Community College,2001-02,2001-02,22,3,0,0,-0.2,35,98,-0.2,0.0,-0.349,-16.5,-1.7,-18.2,-0.1,-9.7,5.6,27.6,16.7,0.0,0.0,3.7,27.9,24.5,C,MIA,browner01
1265,Jerome Robinson,-0.2,LAC,1,13,2018,Boston College,2018-19,2023-24,21-26,135,12,0,-0.2,93,113,-1.5,1.4,-0.004,-4.5,-0.3,-4.8,-1.2,6.7,1.3,12.2,6.8,10.7,1.4,1.5,12.3,16.7,G,GSWLACWAS,robinje01
1266,Andy Rautins,-0.2,NYK,2,38,2010,Syracuse,2010-11,2010-11,24,5,0,0,-0.2,60,113,-0.2,0.0,-0.314,-8.0,-5.2,-13.2,-0.1,-1.2,0.0,4.8,2.4,18.7,2.1,0.0,47.0,27.5,G,NYK,rautian01
1267,Mile Ilić,-0.2,NJN,2,43,2005,,2006-07,2006-07,22,5,0,0,-0.2,0,109,-0.2,0.0,-1.264,-41.4,-10.5,-52.0,-0.1,-48.6,0.0,19.5,9.8,0.0,0.0,0.0,50.0,46.6,C,NJN,ilicmi01
1268,Tornike Shengelia,-0.2,PHI,2,54,2012,,2012-13,2013-14,21-22,45,0,0,-0.2,84,109,-0.3,0.2,-0.032,-5.8,-1.2,-7.0,-0.3,5.7,6.2,12.5,9.4,10.7,1.3,0.7,27.2,15.9,F,BRKCHI,shengto01
1269,TyTy Washington Jr.,-0.2,MEM,1,29,2022,Kentucky,2022-23,2025-26,21-24,74,2,0,-0.2,98,120,-0.5,0.3,-0.012,-4.7,-1.0,-5.7,-0.7,7.8,1.3,9.7,5.5,16.9,1.9,0.7,8.0,16.8,G,HOULACMILPHO,washity02
1270,Lorenzo Brown,-0.2,MIN,2,52,2013,NC State,2013-14,2018-19,23-28,103,7,0,-0.2,89,109,-1.1,0.9,-0.007,-3.9,0.4,-3.5,-0.5,9.0,2.6,11.7,7.1,22.7,2.5,1.0,17.2,15.7,G,MINPHIPHOTOR,brownlo01
1271,Sergei Monia,-0.2,POR,1,23,2004,,2005-06,2005-06,22,26,15,0,-0.2,89,113,-0.3,0.1,-0.025,-4.2,-1.1,-5.3,-0.3,6.3,3.8,14.6,9.1,8.9,1.1,1.1,11.4,14.5,F,PORSAC,moniase01
1272,D.J. Strawberry,-0.2,PHO,2,59,2007,Maryland,2007-08,2007-08,22,33,0,0,-0.2,85,109,-0.4,0.2,-0.031,-5.9,0.3,-5.6,-0.2,6.2,4.1,7.4,5.9,14.8,2.2,1.5,9.9,18.5,G,PHO,strawdj01
1273,Kostas Antetokounmpo,-0.2,PHI,2,60,2018,Dayton,2018-19,2020-21,21-23,22,0,0,-0.2,67,103,-0.4,0.2,-0.098,-10.1,0.3,-9.9,-0.2,3.6,7.7,21.7,14.8,4.6,2.2,4.1,34.8,18.6,F,DALLAL,antetko01
1274,Théo Maledon,-0.2,PHI,2,34,2020,,2020-21,2023-24,19-22,177,64,0,-0.2,97,115,-3.0,2.8,-0.002,-3.9,-0.6,-4.6,-2.4,9.2,1.7,12.1,6.8,19.9,1.7,0.8,16.8,19.1,G,CHOOKCPHO,maledth01
1275,Maciej Lampe,-0.2,NYK,2,30,2003,,2003-04,2005-06,18-20,64,0,0,-0.2,88,107,-0.7,0.5,-0.014,-4.9,-2.1,-7.0,-0.8,8.5,6.7,19.2,12.9,6.1,0.7,1.2,12.4,20.3,C,HOUNOHNOKPHO,lampema01
1276,Darington Hobson,-0.2,MIL,2,37,2010,New Mexico,2011-12,2011-12,24,5,0,0,-0.2,50,112,-0.2,0.0,-0.225,-8.4,-4.5,-13.0,-0.1,-3.3,0.0,8.7,4.2,20.9,0.0,0.0,13.3,16.9,G,MIL,hobsoda01
